,VIN,brand,model,trim,manufacture_year,mileage,MPG_city,MPG_highway,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,location,price
7443, 1G1ZD5ST9LF105520,Chevrolet,['Malibu'],LT,2020,"48,115", 29,36, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Union City, GA","21,477"
7444, 5TDJZRFH1KS573615,Toyota,['Highlander'],XLE V6 AWD,2019,"42,964", 20,26, Automatic, AWD,Gas,Black,Black,0,1, Personal use,"Rockville, MD","34,999"
7445, 3GCUKREC0HG454341,Chevrolet,"['Silverado', '1500']",LT Z71 Crew Cab Short Box 4WD,2017,"58,746", 17,22, Automatic, 4WD,Gas,White,Black,0,1, Fleet use,"Austin, TX","32,999"
7446, 2C3CDZAG6MH503314,Dodge,['Challenger'],SXT RWD,2021,"20,175", 19,30, Automatic, RWD,Gas,Red,Black,0,1, Personal use,"Baytown, TX","28,994"
7447, 1FTEW1EP6KFB69522,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2019,"68,801", 18,23, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Mchenry, IL","34,000"
7448, JTJAM7BX4M5278899,Lexus,['GX'],GX 460 Premium,2021,"9,856", 15,19, Automatic, 4WD,Gas,Blue,Beige,0,1, Personal use,"The Woodlands, TX","54,995"
7449, YV4102PKXJ1343852,Volvo,['XC90'],T5 AWD 7-Passenger Momentum,2018,"58,727", 22,28, Automatic, AWD,Gas,White,Black,0,2, Personal use,"Wilsonville, OR","32,888"
7450, 4T1BK46K57U556337,Toyota,['Camry'],LE V6 Automatic,2007,"184,679", 22,31, Automatic, FWD,Gas,White,Unknown,2,1, Personal use,"Fremont, CA","7,499"
7451, 2FMPK3J98LBA16792,Ford,['Edge'],SEL FWD,2020,"78,259", 21,29, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Perham, MN","24,000"
7452, LRBFXCSA2LD168294,Buick,['Envision'],Essence FWD,2020,"9,598", 22,29, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Fort Worth, TX","29,990"
7453, 3FA6P0LU4GR203834,Ford,['Fusion'],Hybrid SE FWD,2016,"104,691", 41,44, Automatic, FWD,Hybrid,Silver,Black,0,2, Fleet use,"Sarasota, FL","12,991"
7454, JTJBM7FX1K5220955,Lexus,['GX'],GX 460,2019,"31,673", 15,18, Automatic, 4WD,Gas,White,Unknown,0,1, Personal use,"Edinburg, TX","46,838"
7455, WDDUG6EB6KA474466,Mercedes-Benz,['S-Class'],S 450 Sedan 4MATIC,2019,"46,985", 18,28, Automatic, AWD,Gas,Unknown,Unknown,0,1, Personal use,"Bronx, NY","59,995"
7456, 58ACZ1B17LU079974,Lexus,['ES'],ES 350,2020,"27,949",n/a,n/a,n/a,n/a,n/a,White,Beige,0,1, Personal use,"Miami, FL","33,296"
7457, 1HGCV1F33LA004887,Honda,['Accord'],Sport 1.5T CVT,2020,"54,121", 29,35, Automatic, FWD,Gas,Blue,Black,0,2, Personal use,"Tomball, TX","27,891"
7458, 1GNSKCKC8FR154673,Chevrolet,['Tahoe'],LTZ 4WD,2015,"106,234", 16,22, Automatic, 4WD,Gas,Gray,Brown,0,2, Personal use,"Albuquerque, NM","30,998"
7459, 3FA6P0D92KR141045,Ford,['Fusion'],Titanium AWD,2019,"70,140", 20,29, Automatic, AWD,Gas,Gray,Black,0,3, Personal use,"Weimar, TX","22,332"
7460, 5YJ3E1EB7JF099174,Tesla,"['Model', '3']",Performance Dual Motor,2018,"15,194", 112,120, Automatic, AWD,Electric,Black,White,0,1, Fleet use,"Roseville, CA","59,900"
7461, 1G1ZD5ST3LF072384,Chevrolet,['Malibu'],LT,2020,"69,111", 29,36, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Tulsa, OK","24,988"
7462, SADCL2FX4KA612546,Jaguar,['F-PACE'],R-Sport 25t,2019,"24,275",n/a,n/a,n/a,n/a,n/a,Black,Unknown,0,1, Personal use,"Sarasota, FL","47,890"
7463, 3KPF24AD2KE015946,Kia,['Forte'],LXS IVT,2019,"20,461", 30,40, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Huntington Beach, CA","20,395"
7464, 4JGBF71E37A133801,Mercedes-Benz,['GL'],GL 450 4MATIC,2007,"147,100", 15,19, Automatic, 4WD,Gas,Black,Black,2,3, Personal use,"Linden, NJ","7,900"
7465, 1V2DP2CA5KC574235,Volkswagen,['Atlas'],2.0T SE FWD,2019,"78,620", 20,26, Automatic, FWD,Gas,Silver,Black,0,2, Personal use,"Beaumont, TX","25,998"
7466, 1FA6P8TH5K5142359,Ford,['Mustang'],EcoBoost Premium Fastback,2019,"8,780", 21,31, Automatic, RWD,Gas,Blue,Black,0,2, Personal use,"Plano, TX","28,990"
7467, 1FTEW1E40KFB59221,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2019,"94,982", 18,23, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Mount Dora, FL","35,900"
7468, 3GNAXUEV4KS572557,Chevrolet,['Equinox'],LT with 1LT AWD,2019,"32,586",n/a,n/a,n/a,n/a,n/a,White,Black,0,1, Personal use,"Concord, NH","26,487"
7469, 55SWF8DB9KU311884,Mercedes-Benz,['C-Class'],C 300 Sedan RWD,2019,"18,272", 23,34, Automatic, RWD,Gas,White,Black,0,1, Personal use,"San Jose, CA","34,495"
7470, 1C4HJXEN7LW115855,Jeep,['Wrangler'],Unlimited Sahara,2020,"70,263", 17,23, Manual, 4WD,Gas,Black,Unknown,0,1, Personal use,"Bremerton, WA","39,000"
7471, 5YFEPMAE4MP213726,Toyota,['Corolla'],LE CVT,2021,"19,169", 30,38, Automatic, FWD,Gas,Red,Black,0,2, Fleet use,"San Diego, CA","23,499"
7472, 5YMKW8C3XH0U72236,BMW,"['X6', 'M']",X6 M,2017,"64,831", 14,19, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Littleton, CO","50,489"
7473, 2C3CDZAG4JH321901,Dodge,['Challenger'],SXT RWD Automatic,2018,"59,857", 19,30, Automatic, RWD,Gas,Black,Black,2,2, Fleet use,"Houston, TX","24,100"
7474, 4T1B11HK2KU767325,Toyota,['Camry'],SE Automatic,2019,"36,885", 28,39, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Ardmore, PA","26,987"
7475, KL7CJLSB1KB748903,Chevrolet,['Trax'],LT FWD,2019,"44,820", 26,31, Automatic, FWD,Gas,Black,Black,0,2, Personal use,"Austin, TX","20,919"
7476, 1GCRCREC7EZ126641,Chevrolet,"['Silverado', '1500']",LT with 1LT Double Cab Standard Box 2WD,2014,"109,400", 18,24, Automatic, RWD,Gas,White,Black,0,1, Personal use,"Georgetown, TX","18,750"
7477, KNMAT2MV5KP545506,Nissan,['Rogue'],SV AWD,2019,"28,869",n/a,n/a,n/a,n/a,n/a,Black,Black,0,1, Personal use,"Saint James, NY","22,246"
7478, 1V2CR2CAXJC539615,Volkswagen,['Atlas'],V6 SE FWD,2018,"84,187", 18,25, Automatic, FWD,Gas,Black,Black,0,3, Personal use,"Houston, TX","25,000"
7479, 5UXZW0C50D0B91312,BMW,['X5'],xDrive35d AWD,2013,"60,758", 19,26, Automatic, AWD,Diesel,Silver,Black,1,3, Personal use,"Puyallup, WA","17,988"
7480, 1C6SRFLTXLN298076,Ram,['1500'],"Rebel Crew Cab 5'7"" Box 4WD",2020,"42,268", 19,24, Automatic, 4WD,Gas,Black,Black,0,2, Personal use,"N. Miami Beach, FL","47,050"
7481, 1HGCV1F5XJA168698,Honda,['Accord'],EX-L 1.5T CVT,2018,"103,686", 30,38, Automatic, FWD,Gas,Silver,Unknown,0,2, Personal use,"Abbeville, LA","23,988"
7482, 1FMCU9GX7GUB59718,Ford,['Escape'],SE 4WD,2016,"126,780", 22,29, Automatic, 4WD,Gas,White,Gray,0,1, Fleet use,"Everett, WA","10,990"
7483, KNDPM3AC8L7650980,Kia,['Sportage'],LX FWD,2020,"77,339", 23,30, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"The Woodlands, TX","20,498"
7484, 1FTFW1EG9HFC66520,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2017,"58,951", 17,23, Automatic, 4WD,Gas,White,Unknown,0,1, Personal use,"Memphis, TN","33,700"
7485, 2GNAXJEVXJ6272162,Chevrolet,['Equinox'],LT with 1LT FWD,2018,"58,820", 26,32, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Hudson, FL","19,990"
7486, 4JGFB4KB4LA025309,Mercedes-Benz,['GLE'],GLE 350 4MATIC,2020,"30,904", 19,26, Automatic, AWD,Gas,Gray,Black,0,1, Personal use,"Tustin, CA","48,880"
7487, 1FTEW1E56LKE72663,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2020,"39,462", 18,23, Automatic, 4WD,Gas,Black,Gray,0,1, Personal use,"Wichita, KS","43,198"
7488, 1G1ZD5ST6LF071827,Chevrolet,['Malibu'],LT,2020,"67,724", 29,36, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Austin, TX","21,800"
7489, JM3KFACM0L0784266,Mazda,['CX-5'],Touring FWD,2020,"41,252",n/a,n/a,n/a,n/a,n/a,White,Black,0,1, Personal use,"Naples, FL","25,000"
7490, 5UXTR9C58KLP89383,BMW,['X3'],xDrive30i AWD,2019,"20,765",n/a,n/a,n/a,n/a,n/a,Black,Black,0,1, Personal use,"Fremont, CA","36,487"
7491, 3N1AB7AP4FY366595,Nissan,['Sentra'],S CVT,2015,"81,124", 29,39, Automatic, FWD,Gas,Gray,Black,0,3, Personal use,"New Smyrna, FL","10,497"
7492, 1FMJK1K55EEF65606,Ford,['Expedition'],EL Limited RWD,2014,"141,209", 14,20, Automatic, RWD,Gas,White,Beige,0,1, Personal use,"Spring, TX","14,900"
7493, 3VWC57BU6KM125010,Volkswagen,['Jetta'],S Automatic,2019,"19,820", 30,40, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Elmont, NY","17,490"
7494, 5YFEPMAEXNP282079,Toyota,['Corolla'],LE CVT,2022,"10,837", 30,38, Automatic, FWD,Gas,White,Black,0,1, Personal use,"San Antonio, TX","26,997"
7495, 1FMCU0F72JUD41430,Ford,['Escape'],S FWD,2018,"36,564", 21,29, Automatic, FWD,Gas,Black,Black,0,1, Fleet use,"Sanford, FL","17,985"
7496, 1G1ZD5ST6LF068197,Chevrolet,['Malibu'],LT,2020,"47,843", 29,36, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Hazelwood, MO","21,477"
7497, JTHFN48Y620029114,Lexus,['SC'],SC 430 Convertible,2002,"102,173", 18,23, Automatic, RWD,Gas,Red,Gray,1,7, Fleet use,"Mesa, AZ","12,999"
7498, 1FTEW1EP4JFD90423,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2018,"70,046", 18,23, Automatic, 4WD,Gas,White,Unknown,0,2, Personal use,"Victor, NY","31,995"
7499, 3VV3B7AX6KM117630,Volkswagen,['Tiguan'],SE FWD,2019,"52,077", 22,29, Automatic, FWD,Gas,Blue,Black,0,2, Personal use,"Sewell, NJ","26,991"
7500, 1GTG5BEA1M1110424,GMC,['Canyon'],Elevation Standard Crew Cab Short Box 2WD,2021,"26,786", 19,25, Automatic, RWD,Gas,White,Black,1,1, Personal use,"Las Vegas, NV","26,300"
7501, 1FTFW1E80MFB93976,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2021,"32,402", 19,22, Automatic, 4WD,Gas,Blue,Black,0,1, Personal use,"Ames, IA","49,938"
7502, 1G1ZD5ST3LF106503,Chevrolet,['Malibu'],LT,2020,"53,064", 29,36, Automatic, FWD,Gas,Gray,Black,0,1, Fleet use,"Kansas City, MO","22,500"
7503, 1G1ZD5ST3LF106503,Chevrolet,['Malibu'],LT,2020,"53,064", 29,36, Automatic, FWD,Gas,Gray,Black,0,1, Fleet use,"Kansas City, MO","22,500"
7504, 1FMCU0GD5HUE99940,Ford,['Escape'],SE FWD,2017,"38,251", 23,30, Automatic, FWD,Gas,Blue,Unknown,1,1, Fleet use,"Seffner, FL","15,888"
7505, 3C4PDCBG0FT658153,Dodge,['Journey'],SXT FWD,2015,"121,615", 19,26, Automatic, FWD,Gas,Gray,Black,0,2, Fleet use,"Webster, TX","10,999"
7506, 1FMCU0GD5HUD67387,Ford,['Escape'],SE FWD,2017,"148,742", 23,30, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Vauxhall, NJ","10,952"
7507, JTDEPRAE7LJ087653,Toyota,['Corolla'],LE CVT,2020,"46,278", 30,38, Automatic, FWD,Gas,Black,Black,1,1, Personal use,"Weatherford, TX","21,341"
7508, 1C6SRFFT6LN417916,Ram,['1500'],"Big Horn Crew Cab 5'7"" Box 4WD",2020,"25,924", 19,24, Automatic, 4WD,Gas,Black,Black,0,2, Personal use,"Daphne, AL","43,994"
7509, 5N1AT2MT8JC785035,Nissan,['Rogue'],SL FWD,2018,"83,372", 26,33, Automatic, FWD,Gas,White,Beige,0,2, Personal use,"McKinney, TX","20,477"
7510, 1C6SRFJT3LN244329,Ram,['1500'],"Laramie Crew Cab 5'7"" Box 4WD",2020,"13,338", 19,24, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Johnston, RI","47,000"
7511, 55SWF4KBXFU035359,Mercedes-Benz,['C-Class'],C 300 Sedan 4MATIC,2015,"53,071", 24,31, Automatic, AWD,Gas,White,Black,1,4, Fleet use,"Bacliff, TX","21,995"
7512, 2C4RDGEG6KR658277,Dodge,"['Grand', 'Caravan']",GT,2019,"77,384", 17,25, Automatic, FWD,Gas,Silver,Black,0,2, Fleet use,"Tucson, AZ","18,971"
7513, 1C6SRFJT8MN638135,Ram,['1500'],"Laramie Crew Cab 5'7"" Box 4WD",2021,"10,936", 19,24, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"El Paso, TX","54,500"
7514, KNDJN2A20G7263933,Kia,['Soul'],Base Automatic,2016,"97,297", 24,30, Automatic, FWD,Gas,White,Black,0,3, Fleet use,"Redondo Beach, CA","10,995"
7515, 5NMS33ADXLH143139,Hyundai,"['Santa', 'Fe']",SEL 2.4L FWD,2020,"32,921", 22,29, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Palmetto Bay, FL","26,498"
7516, 1G1ZD5ST1LF093735,Chevrolet,['Malibu'],LT,2020,"49,217", 29,36, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Goodyear, AZ","22,950"
7517, KMHDH4AE6EU063403,Hyundai,['Elantra'],SE Sedan Automatic,2014,"81,204", 28,38, Automatic, FWD,Gas,Gray,Gray,0,3, Personal use,"Lombard, IL","9,995"
7518, 1C4HJWFG7DL503035,Jeep,['Wrangler'],Unlimited Rubicon,2013,"114,635", 16,21, Automatic, 4WD,Gas,Black,Black,1,1, Personal use,"San Antonio, TX","24,998"
7519, 5N1AL0MN5GC530440,INFINITI,['QX60'],3.5 FWD,2016,"129,494", 21,27, Automatic, FWD,Gas,Black,Gray,0,2, Personal use,"Modesto, CA","17,449"
7520, 3GNCJLSB1KL148021,Chevrolet,['Trax'],LT FWD,2019,"46,722", 26,31, Automatic, FWD,Gas,White,Black,0,2, Fleet use,"Montclair, CA","17,852"
7521, JTDBU4EE9AJ085537,Toyota,['Corolla'],LE Automatic,2010,"103,836", 26,34, Automatic, FWD,Gas,White,Unknown,0,1, Personal use,"Norco, CA","10,695"
7522, 3GCPWCED7LG173637,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Bed 2WD,2020,"61,525",n/a,n/a,n/a,n/a,n/a,White,Unknown,0,1, Personal use,"Grapevine, TX","36,000"
7523, 1FM5K8HT6HGD02419,Ford,['Explorer'],Platinum 4WD,2017,"38,536", 16,22, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Dallas, TX","35,900"
7524, 3GCUKSEC5JG286791,Chevrolet,"['Silverado', '1500']",LTZ Crew Cab Short Box 4WD,2018,"51,267", 16,22, Automatic, 4WD,Gas,White,Black,0,1, Fleet use,"Vallejo, CA","41,687"
7525, 2FMPK4J94KBB08986,Ford,['Edge'],SEL AWD,2019,"23,115", 21,28, Automatic, AWD,Gas,Red,Black,1,1, Personal use,"Michigan Center, MI","28,980"
7526, 1FTEW1E45KFC83078,Ford,['F-150'],Lariat SuperCrew 5.5' Box 4WD,2019,"28,266", 19,24, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Princeton, WV","52,699"
7527, 3GCPCSE05DG265718,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Box 2WD,2013,"67,612", 14,19, Automatic, RWD,Gas,Gray,Black,1,5, Fleet use,"Tulsa, OK","16,995"
7528, 1N6AA1E54KN500421,Nissan,['Titan'],Platinum Reserve Crew Cab 4WD,2019,"61,290", 15,21, Automatic, 4WD,Gas,White,Brown,0,2, Personal use,"Lakeland, FL","33,120"
7529, 55SWF4JB4HU219622,Mercedes-Benz,['C-Class'],C 300 Sedan RWD,2017,"89,980", 23,30, Automatic, RWD,Gas,Black,Black,0,1, Personal use,"Fresno, CA","22,888"
7530, 1FTEW1E4XLFA97568,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2020,"62,464", 18,23, Automatic, 4WD,Gas,Silver,Gray,0,1, Personal use,"Miami, FL","35,990"
7531, 1C4HJXEG6LW152574,Jeep,['Wrangler'],Unlimited Sahara,2020,"6,982", 17,23, Manual, 4WD,Gas,Gray,Black,0,1, Fleet use,"Gallatin, TN","46,877"
7532, WBAPK5G50BNN81560,BMW,"['3', 'Series']",328i xDrive Sedan AWD,2011,"135,659", 17,25, Automatic, AWD,Gas,Silver,Black,0,3, Personal use,"Annapolis, MD","8,166"
7533, 1FMCU0H69LUA14885,Ford,['Escape'],SEL FWD,2020,"32,091", 27,33, Automatic, FWD,Gas,White,Black,0,2, Personal use,"Gulfport, MS","25,998"
7534, 1G1ZD5ST0LF088266,Chevrolet,['Malibu'],LT,2020,"52,979", 29,36, Automatic, FWD,Gas,Gray,Black,0,1, Fleet use,"Kenner, LA","22,991"
7535, JF2SJAGC7JH474527,Subaru,['Forester'],2.5i Premium CVT,2018,"86,193", 26,32, Automatic, AWD,Gas,Black,Black,0,1, Personal use,"Austin, TX","19,999"
7536, 1N4AL3APXFC137601,Nissan,['Altima'],2.5 SV,2015,"121,358", 27,38, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Yonkers, NY","8,995"
7537, 1FTEW1CP5JFE56545,Ford,['F-150'],XL SuperCrew 6.5' Box 2WD,2018,"35,082", 20,26, Automatic, RWD,Gas,White,Gray,0,2, Personal use,"Myrtle Beach, SC","33,399"
7538, JTDEPRAE8LJ046836,Toyota,['Corolla'],LE CVT,2020,"61,683", 30,38, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Grapevine, TX","19,901"
7539, 5TDBK3EH4DS275408,Toyota,['Highlander'],V6 4WD,2013,"80,320", 17,22, Automatic, 4WD,Gas,White,Unknown,1,1, Personal use,"Fremont, CA","17,999"
7540, 1FTEW1EG2JFB59813,Ford,['F-150'],Limited SuperCrew 5.5' Box 4WD,2018,"79,710", 17,23, Automatic, 4WD,Gas,White,Blue,0,2, Personal use,"Houston, TX","44,900"
7541, 3GCUKREC1HG456681,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Box 4WD,2017,"109,893", 17,22, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Saint Augustine, FL","29,992"
7542, 2C4RDGCGXKR546388,Dodge,"['Grand', 'Caravan']",SXT,2019,"116,382", 17,25, Automatic, FWD,Gas,Black,Black,0,2, Personal use,"Republic, MO","19,990"
7543, 1C6SRFFT7KN910230,Ram,['1500'],"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",2019,"16,662", 19,24, Automatic, 4WD,Gas,Silver,Black,0,2, Personal use,"Henderson, NV","43,994"
7544, 1FTEW1EP3LFB49648,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2020,"23,722", 18,23, Automatic, 4WD,Gas,Blue,Black,0,1, Personal use,"Fond du Lac, WI","42,491"
7545, 7FARW2H5XKE024963,Honda,['CR-V'],EX AWD,2019,"52,136",n/a,n/a,n/a,n/a,n/a,Gray,Black,0,2, Personal use,"Marlton, NJ","28,165"
7546, 1G1ZD5ST9LF098438,Chevrolet,['Malibu'],LT,2020,"55,037", 29,36, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Midwest City, OK","22,988"
7547, JN8AT2MV1KW384663,Nissan,['Rogue'],SV AWD,2019,"14,798",n/a,n/a,n/a,n/a,n/a,Silver,Black,0,1, Personal use,"East Windsor, NJ","26,988"
7548, 3N1AB7AP1KY303139,Nissan,['Sentra'],SV CVT,2019,"68,059",n/a,n/a,n/a,n/a,n/a,Gray,Black,0,1, Personal use,"Mesquite, TX","17,553"
7549, 1N4AL2AP2AN489837,Nissan,['Altima'],2.5 S Sedan CVT,2010,"142,555", 23,32, Automatic, FWD,Gas,Silver,Black,0,4, Fleet use,"Tampa, FL","4,995"
7550, 1FMSK8DHXLGB50562,Ford,['Explorer'],XLT 4WD,2020,"23,492", 20,27, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Niles, MI","38,500"
7551, 3C4PDCGG0JT511719,Dodge,['Journey'],Crossroad FWD,2018,"69,481", 19,25, Automatic, FWD,Gas,White,Black,0,2, Fleet use,"Tempe, AZ","16,673"
7552, 2GNAXTEX5J6165811,Chevrolet,['Equinox'],LT with 2LT AWD,2018,"55,285", 22,28, Automatic, AWD,Gas,Black,Unknown,0,2, Personal use,"Omaha, NE","23,900"
7553, 1N4BL4BV5LC212174,Nissan,['Altima'],2.5 S FWD,2020,"50,452", 28,39, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Irving, TX","22,989"
7554, 1N4AL3AP9GN321112,Nissan,['Altima'],2.5 S,2016,"116,250", 27,39, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Arlington, TX","12,500"
7555, 3GCPCPEC1JG141495,Chevrolet,"['Silverado', '1500']",Custom Crew Cab Short Box 2WD,2018,"70,556", 18,24, Automatic, RWD,Gas,Silver,Gray,3,1, Fleet use,"Milton, FL","32,500"
7556, 3GTU2VEC7EG183329,GMC,"['Sierra', '1500']",SLT Crew Cab Short Box 4WD,2014,"105,313", 16,22, Automatic, 4WD,Gas,Gray,Black,1,1, Personal use,"Burleson, TX","25,985"
7557, JN8AT2MT0KW255425,Nissan,['Rogue'],SV FWD,2019,"21,608", 26,33, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Cornelius, NC","25,988"
7558, KMHD74LF6HU353251,Hyundai,['Elantra'],SE 2.0L Sedan Automatic (Ulsan),2017,"49,017", 29,38, Automatic, FWD,Gas,Red,Beige,0,2, Fleet use,"Tampa, FL","16,698"
7559, 1FTEW1EPXKFB35101,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2019,"31,841", 18,23, Automatic, 4WD,Gas,Red,Black,0,1, Fleet use,"Cleveland, GA","41,388"
7560, 1C4RJFBG4KC728309,Jeep,"['Grand', 'Cherokee']",Limited 4WD,2019,"54,026",n/a,n/a,n/a,n/a,n/a,Gray,Black,0,1, Personal use,"Manahawkin, NJ","33,472"
7561, 2GNAXUEV9K6157877,Chevrolet,['Equinox'],LT with 1LT AWD,2019,"111,289", 25,30, Automatic, AWD,Gas,Black,Black,1,1, Personal use,"Belleville, IL","17,736"
7562, 1FTEW1E43LFB21354,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2020,"48,078", 18,23, Automatic, 4WD,Gas,Black,Gray,0,1, Personal use,"Newnan, GA","37,944"
7563, 2HGFC2F69KH529228,Honda,['Civic'],LX Sedan CVT,2019,"32,384", 30,38, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Forest Hills, NY","20,890"
7564, 1N4BL4BV5LC117212,Nissan,['Altima'],2.5 S FWD,2020,"33,220",n/a,n/a,n/a,n/a,n/a,Gray,Black,0,1, Personal use,"Portland, OR","23,721"
7565, 1GCUYDED4LZ193055,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Bed 4WD,2020,"29,546", 19,22, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Waukee, IA","42,347"
7566, 1C4HJWEG7HL621528,Jeep,['Wrangler'],Unlimited Sahara,2017,"87,255", 16,21, Automatic, 4WD,Gas,White,Brown,1,2, Personal use,"Buford, GA","31,489"
7567, 1FM5K7DH6GGA88512,Ford,['Explorer'],XLT FWD,2016,"75,600", 17,24, Automatic, FWD,Gas,Gray,Beige,0,2, Fleet use,"Nashville, TN","19,999"
7568, 2GNALBEK2F1125197,Chevrolet,['Equinox'],LT with 1LT FWD,2015,"135,893", 22,32, Automatic, FWD,Gas,Black,Gray,2,2, Fleet use,"Fort Wayne, IN","11,041"
7569, 3N1AB7AP1KL622876,Nissan,['Sentra'],SV CVT,2019,"89,412", 29,37, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Phoenix, AZ","15,900"
7570, 1FTEW1EB7KFB85619,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2019,"33,188", 18,23, Automatic, 4WD,Gas,Red,Unknown,0,1, Personal use,"Daytona Beach, FL","37,427"
7571, 1G1PA5SGXE7181974,Chevrolet,['Cruze'],LS Automatic,2014,"97,948", 22,35, Automatic, FWD,Gas,Red,Black,0,3, Personal use,"Boardman, OH","9,990"
7572, 1J4GL48K57W617091,Jeep,['Liberty'],Sport 4WD,2007,"154,796", 18,22, Automatic, 4WD,Gas,Black,Gray,1,2, Personal use,"American Fork, UT","4,975"
7573, 5TFSX5EN2KX071068,Toyota,['Tacoma'],SR5 Access Cab 6' Bed I4 4WD Automatic,2019,"31,239", 19,22, Automatic, 4WD,Gas,Silver,Unknown,0,1, Personal use,"Harrisonburg, VA","29,998"
7574, 2GNAXTEV3K6242398,Chevrolet,['Equinox'],LT with 2FL AWD,2019,"24,458", 24,30, Automatic, AWD,Gas,Silver,Gray,0,0, Personal use,"Lima, OH","26,495"
7575, 1N4BL4BV2LC218532,Nissan,['Altima'],2.5 S FWD,2020,"40,202", 28,39, Automatic, FWD,Gas,Silver,Black,0,1, Fleet use,"Fredericksburg, VA","21,900"
7576, 1FTEW1EP9JKF09817,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2018,"48,905", 18,23, Automatic, 4WD,Gas,Black,Gray,0,1, Personal use,"Troy, NY","37,900"
7577, 3C4PDCBBXKT816190,Dodge,['Journey'],SE FWD,2019,"51,715", 19,25, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Houston, TX","19,500"
7578, 1C4PJMLX4KD127518,Jeep,['Cherokee'],Latitude Plus 4WD,2019,"96,242", 21,29, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Morgan, UT","21,171"
7579, 2C4RDGCG7LR178883,Dodge,"['Grand', 'Caravan']",SXT Wagon,2020,"55,542", 17,25, Automatic, FWD,Gas,Silver,Black,0,1, Personal use,"Dallas, TX","24,097"
7580, 1C4PJMLX6KD105231,Jeep,['Cherokee'],Latitude Plus 4WD,2019,"61,241", 21,29, Automatic, 4WD,Gas,Gray,Black,0,2, Personal use,"Omak, WA","24,995"
7581, LRBFXCSA9LD210301,Buick,['Envision'],Essence FWD,2020,"10,855", 22,29, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Fort Worth, TX","29,990"
7582, 5NPD84LF9HH170969,Hyundai,['Elantra'],SE 2.0L Sedan Automatic,2017,"20,913", 29,38, Automatic, FWD,Gas,White,Beige,0,1, Personal use,"Fort Worth, TX","18,590"
7583, 1FT7W2BT3HEC20859,Ford,"['Super', 'Duty', 'F-250']",XLT Crew Cab 6.75' Bed 4WD,2017,"107,409",n/a,n/a, Automatic, 4WD,Diesel,White,Gray,0,1, Personal use,"Branson, MO","46,755"
